unnamed;company;typename;inches;screen_resolution;cpu;ram;memory;gpu;opsys;weight; price ;px_width;px_height;clock_speed;cpu_brand;gpu_brand;ssd_capacity;hdd_capacity;ssd_count;hdd_count;flash_storage;cpu_details;ips_panel;touch_screen;resolution;ppi_whole;resolution (1);name;aspect_ratio;quality_rank
787;Lenovo;Gaming;15.6;IPS Panel Full HD 1920x1080;Intel Core i7 7700HQ 2.8GHz;4;1TB HDD;Nvidia GeForce GTX 1050;Windows;2.40; $53226.72. ;1920;1080;2.8;Intel;Nvidia;0;1024;0;1;0;Core i7 7700HQ;1;0;1920 x 1080;141;1920 x 1080;Full HD (1080p);16:09;Mid
788;Acer;Gaming;17.3;IPS Panel Full HD 1920x1080;Intel Core i7 7700HQ 2.8GHz;16;256GB SSD +  1TB HDD;Nvidia GeForce GTX 1060;Windows;4.20; $122490.72. ;1920;1080;2.8;Intel;Nvidia;256;1024;1;1;0;Core i7 7700HQ;1;0;1920 x 1080;127;1920 x 1080;Full HD (1080p);16:09;Mid
789;Dell;Gaming;15.6;Full HD 1920x1080;Intel Core i5 7300HQ 2.5GHz;8;256GB SSD;Nvidia GeForce GTX 1050;Windows;2.62; $52480.8. ;1920;1080;2.5;Intel;Nvidia;256;0;1;1;0;Core i5 7300HQ;0;0;1920 x 1080;141;1920 x 1080;Full HD (1080p);16:09;Mid
790;Asus;Gaming;15.6;Full HD 1920x1080;Intel Core i7 7700HQ 2.8GHz;8;128GB SSD +  1TB HDD;Nvidia GeForce GTX1060;Windows;2.24; $71341.92. ;1920;1080;2.8;Intel;Nvidia;128;1024;1;1;0;Core i7 7700HQ;0;0;1920 x 1080;141;1920 x 1080;Full HD (1080p);16:09;Mid
791;Vero;Notebook;14.0;1920x1080;Intel Celeron Dual Core N3350 1.1GHz;4;32GB Flash Storage;Intel HD Graphics 500;Windows;1.22; $10810.51. ;1920;1080;1.1;Intel;Intel;0;0;0;1;32;Celeron Dual Core N3350;0;0;1920 x 1080;157;1920 x 1080;Full HD (1080p);16:09;Mid
792;Lenovo;2 in 1 Convertible;13.3;IPS Panel Full HD / Touchscreen 1920x1080;Intel Core i7 7500U 2.7GHz;8;512GB SSD;Intel HD Graphics 620;Windows;1.37; $104961.6. ;1920;1080;2.7;Intel;Intel;512;0;1;1;0;Core i7 7500U;1;1;1920 x 1080;166;1920 x 1080;Full HD (1080p);16:09;Mid
793;Lenovo;2 in 1 Convertible;15.6;Full HD / Touchscreen 1920x1080;Intel Core i5 7200U 2.5GHz;8;256GB SSD;AMD Radeon R7 M460;Windows;2.08; $51095.52. ;1920;1080;2.5;Intel;AMD;256;0;1;1;0;Core i5 7200U;0;1;1920 x 1080;141;1920 x 1080;Full HD (1080p);16:09;Mid
794;Apple;Ultrabook;12.0;IPS Panel Retina Display 2304x1440;Intel Core M 1.2GHz;8;512GB Flash Storage;Intel HD Graphics 5300;Mac Os;0.92; $62071.2. ;2304;1440;1.2;Intel;Intel;512;0;1;1;0;Core M;1;0;2304 x 1440;226;2304 x 1440;WQHD (Wide Quad HD);16:09;High
795;Lenovo;2 in 1 Convertible;14.0;IPS Panel Touchscreen 2560x1440;Intel Core i5 7200U 2.5GHz;8;256GB SSD;Intel HD Graphics 620;Windows;1.42; $124142.4. ;2560;1440;2.5;Intel;Intel;256;0;1;1;0;Core i5 7200U;1;1;2560 x 1440;210;2560 x 1440;WQHD (Wide Quad HD);16:09;High
796;Asus;Notebook;14.0;1366x768;Intel Celeron Dual Core N3350 1.1GHz;4;32GB Flash Storage;Intel HD Graphics 500;Windows;1.63; $15930.72. ;1366;768;1.1;Intel;Intel;0;0;0;1;32;Celeron Dual Core N3350;0;0;1366 x 768;112;1366 x 768;HD Ready;16:09;Lower
797;Dell;Notebook;15.6;1366x768;Intel Core i5 7200U 2.5GHz;8;128GB SSD;Intel HD Graphics 620;Windows;1.95; $43156.8. ;1366;768;2.5;Intel;Intel;128;0;1;1;0;Core i5 7200U;0;0;1366 x 768;100;1366 x 768;HD Ready;16:09;Lower
798;Lenovo;2 in 1 Convertible;13.9;IPS Panel Full HD / Touchscreen 1920x1080;Intel Core i7 7500U 2.7GHz;8;256GB SSD;Intel HD Graphics 620;Windows;1.38; $71874.72. ;1920;1080;2.7;Intel;Intel;256;0;1;1;0;Core i7 7500U;1;1;1920 x 1080;158;1920 x 1080;Full HD (1080p);16:09;Mid
799;Dell;Notebook;15.6;Full HD 1920x1080;Intel Core i3 6006U 2GHz;8;256GB SSD;AMD Radeon R5 M420X;Windows;2.00; $39373.92. ;1920;1080;2.0;Intel;AMD;256;0;1;1;0;Core i3 6006U;0;0;1920 x 1080;141;1920 x 1080;Full HD (1080p);16:09;Mid
800;HP;Workstation;15.6;Full HD 1920x1080;Intel Core i7 7700HQ 2.8GHz;8;256GB SSD;Nvidia Quadro M2200;Windows;3.14; $110017.87. ;1920;1080;2.8;Intel;Nvidia;256;0;1;1;0;Core i7 7700HQ;0;0;1920 x 1080;141;1920 x 1080;Full HD (1080p);16:09;Mid
801;Asus;Notebook;15.6;Full HD 1920x1080;Intel Core i5 7200U 2.5GHz;8;256GB SSD;Intel HD Graphics 620;Windows;2.37; $58554.72. ;1920;1080;2.5;Intel;Intel;256;0;1;1;0;Core i5 7200U;0;0;1920 x 1080;141;1920 x 1080;Full HD (1080p);16:09;Mid
802;Dell;Ultrabook;13.3;Full HD 1920x1080;Intel Core i5 7200U 2.5GHz;8;256GB SSD;Intel HD Graphics 620;Windows;1.29; $79866.72. ;1920;1080;2.5;Intel;Intel;256;0;1;1;0;Core i5 7200U;0;0;1920 x 1080;166;1920 x 1080;Full HD (1080p);16:09;Mid
803;Dell;Notebook;15.6;4K Ultra HD / Touchscreen 3840x2160;Intel Core i5 7300HQ 2.5GHz;8;256GB SSD;Nvidia GeForce GTX 1050;Windows;2.06; $93186.72. ;3840;2160;2.5;Intel;Nvidia;256;0;1;1;0;Core i5 7300HQ;0;1;3840 x 2160;282;3840 x 2160;4K UHD (Ultra High Definition);16:09;Very High
804;Dell;Netbook;11.6;1366x768;Intel Pentium Quad Core N4200 1.1GHz;4;128GB SSD;Intel HD Graphics 505;Windows;1.63; $39640.32. ;1366;768;1.1;Intel;Intel;128;0;1;1;0;Pentium Quad Core N4200;0;0;1366 x 768;135;1366 x 768;HD Ready;16:09;Lower
805;HP;Netbook;12.5;1366x768;Intel Core i5 7300U 2.6GHz;8;256GB SSD;Intel HD Graphics 620;Windows;1.26; $74005.92. ;1366;768;2.6;Intel;Intel;256;0;1;1;0;Core i5 7300U;0;0;1366 x 768;125;1366 x 768;HD Ready;16:09;Lower
806;Toshiba;Notebook;15.6;1366x768;Intel Core i5 6200U 2.3GHz;4;500GB HDD;Intel HD Graphics 520;Windows;2.10; $41558.4. ;1366;768;2.3;Intel;Intel;0;512;0;1;0;Core i5 6200U;0;0;1366 x 768;100;1366 x 768;HD Ready;16:09;Lower
807;HP;Notebook;15.6;1366x768;AMD A12-Series 9700P 2.5GHz;8;2TB HDD;AMD Radeon R7 Graphics;Windows;2.04; $33513.12. ;1366;768;2.5;AMD;AMD;0;2048;0;1;0;A12-Series 9700P;0;0;1366 x 768;100;1366 x 768;HD Ready;16:09;Lower
808;Dell;Gaming;15.6;4K Ultra HD 3840x2160;Intel Core i7 7700HQ 2.8GHz;16;512GB SSD;Nvidia GeForce GTX 1050 Ti;Windows;2.62; $89457.12. ;3840;2160;2.8;Intel;Nvidia;512;0;1;1;0;Core i7 7700HQ;0;0;3840 x 2160;282;3840 x 2160;4K UHD (Ultra High Definition);16:09;Very High
809;Lenovo;Notebook;15.6;Full HD 1920x1080;Intel Core i5 7200U 2.5GHz;4;1TB HDD;Nvidia GeForce 920M;Windows;2.40; $32447.52. ;1920;1080;2.5;Intel;Nvidia;0;1024;0;1;0;Core i5 7200U;0;0;1920 x 1080;141;1920 x 1080;Full HD (1080p);16:09;Mid
810;HP;Gaming;17.3;IPS Panel Full HD 1920x1080;Intel Core i7 7700HQ 2.8GHz;12;1TB HDD;AMD Radeon RX 580;Windows;3.74; $93186.72. ;1920;1080;2.8;Intel;AMD;0;1024;0;1;0;Core i7 7700HQ;1;0;1920 x 1080;127;1920 x 1080;Full HD (1080p);16:09;Mid
811;MSI;Gaming;17.3;Full HD 1920x1080;Intel Core i7 7700HQ 2.8GHz;16;512GB SSD +  1TB HDD;Nvidia GeForce GTX 1070;Windows;2.90; $128671.2. ;1920;1080;2.8;Intel;Nvidia;512;1024;1;1;0;Core i7 7700HQ;0;0;1920 x 1080;127;1920 x 1080;Full HD (1080p);16:09;Mid
812;Samsung;Ultrabook;13.3;Full HD 1920x1080;Intel Core i5 7200U 2.5GHz;8;256GB SSD;Intel HD Graphics 620;Windows;0.81; $79866.72. ;1920;1080;2.5;Intel;Intel;256;0;1;1;0;Core i5 7200U;0;0;1920 x 1080;166;1920 x 1080;Full HD (1080p);16:09;Mid
813;Dell;Notebook;15.6;Full HD 1920x1080;Intel Core i7 7500U 2.7GHz;8;1TB HDD;Nvidia GeForce GT 940MX;Windows;1.98; $51202.08. ;1920;1080;2.7;Intel;Nvidia;0;1024;0;1;0;Core i7 7500U;0;0;1920 x 1080;141;1920 x 1080;Full HD (1080p);16:09;Mid
814;Dell;Notebook;15.6;Full HD 1920x1080;Intel Core i5 7200U 2.5GHz;8;256GB SSD;AMD Radeon R5 M420;Windows;2.18; $42081.08. ;1920;1080;2.5;Intel;AMD;256;0;1;1;0;Core i5 7200U;0;0;1920 x 1080;141;1920 x 1080;Full HD (1080p);16:09;Mid
815;Lenovo;Ultrabook;14.0;Full HD 1920x1080;Intel Core i7 7500U 2.7GHz;8;256GB SSD;Intel HD Graphics 620;Windows;1.32; $99047.52. ;1920;1080;2.7;Intel;Intel;256;0;1;1;0;Core i7 7500U;0;0;1920 x 1080;157;1920 x 1080;Full HD (1080p);16:09;Mid
816;Razer;Ultrabook;12.5;IPS Panel 4K Ultra HD / Touchscreen 3840x2160;Intel Core i7 7500U 2.5GHz;16;512GB SSD;Intel HD Graphics 620;Windows;1.29; $95850.72. ;3840;2160;2.5;Intel;Intel;512;0;1;1;0;Core i7 7500U;1;1;3840 x 2160;352;3840 x 2160;4K UHD (Ultra High Definition);16:09;Very High
817;HP;Netbook;11.6;1366x768;Intel Celeron Dual Core N3060 1.6GHz;4;16GB Flash Storage;Intel HD Graphics 400;Chrome OS;1.23; $20512.8. ;1366;768;1.6;Intel;Intel;0;0;0;1;16;Celeron Dual Core N3060;0;0;1366 x 768;135;1366 x 768;HD Ready;16:09;Lower
818;Dell;Gaming;17.3;IPS Panel Full HD 1920x1080;Intel Core i7 7700HQ 2.8GHz;16;128GB SSD +  1TB HDD;Nvidia GeForce GTX 1060;Windows;4.36; $133467.47. ;1920;1080;2.8;Intel;Nvidia;128;1024;1;1;0;Core i7 7700HQ;1;0;1920 x 1080;127;1920 x 1080;Full HD (1080p);16:09;Mid
819;Dell;Notebook;14.0;1366x768;Intel Core i5 6200U 2.3GHz;4;500GB HDD;Intel HD Graphics 520;Windows;1.76; $40226.4. ;1366;768;2.3;Intel;Intel;0;512;0;1;0;Core i5 6200U;0;0;1366 x 768;112;1366 x 768;HD Ready;16:09;Lower
820;Lenovo;Notebook;15.6;1366x768;Intel Core i3 6006U 2GHz;4;500GB HDD;Intel HD Graphics 520;Windows;2.10; $26101.87. ;1366;768;2.0;Intel;Intel;0;512;0;1;0;Core i3 6006U;0;0;1366 x 768;100;1366 x 768;HD Ready;16:09;Lower
821;Toshiba;Ultrabook;14.0;1366x768;Intel Core i5 7200U 2.5GHz;4;128GB SSD;Intel HD Graphics 620;Windows;1.25; $58075.2. ;1366;768;2.5;Intel;Intel;128;0;1;1;0;Core i5 7200U;0;0;1366 x 768;112;1366 x 768;HD Ready;16:09;Lower
822;Lenovo;Ultrabook;14.0;IPS Panel Full HD 1920x1080;Intel Core i7 7500U 2.7GHz;8;512GB SSD;Intel HD Graphics 620;Windows;1.13; $133146.72. ;1920;1080;2.7;Intel;Intel;512;0;1;1;0;Core i7 7500U;1;0;1920 x 1080;157;1920 x 1080;Full HD (1080p);16:09;Mid
823;MSI;Gaming;15.6;Full HD 1920x1080;Intel Core i5 7300HQ 2.5GHz;8;256GB SSD;Nvidia GeForce GTX 1050;Windows;2.40; $63882.72. ;1920;1080;2.5;Intel;Nvidia;256;0;1;1;0;Core i5 7300HQ;0;0;1920 x 1080;141;1920 x 1080;Full HD (1080p);16:09;Mid
824;Lenovo;Ultrabook;14.0;IPS Panel Full HD 1920x1080;Intel Core i5 7200U 2.5GHz;8;256GB Flash Storage;Intel HD Graphics 620;Windows;1.13; $99900.. ;1920;1080;2.5;Intel;Intel;256;0;1;1;0;Core i5 7200U;1;0;1920 x 1080;157;1920 x 1080;Full HD (1080p);16:09;Mid
825;Toshiba;Notebook;14.0;1366x768;Intel Pentium Dual Core 4405U 2.1GHz;4;128GB SSD;Intel HD Graphics 510;Windows;1.75; $26586.72. ;1366;768;2.1;Intel;Intel;128;0;1;1;0;Pentium Dual Core 4405U;0;0;1366 x 768;112;1366 x 768;HD Ready;16:09;Lower
826;Asus;2 in 1 Convertible;13.3;Touchscreen / Full HD 1920x1080;Intel Core i5 7200U 2.5GHz;8;256GB SSD;Intel HD Graphics 620;Windows;1.10; $72354.24. ;1920;1080;2.5;Intel;Intel;256;0;1;1;0;Core i5 7200U;0;1;1920 x 1080;166;1920 x 1080;Full HD (1080p);16:09;Mid
827;Dell;Notebook;14.0;1366x768;Intel Core i3 6006U 2GHz;4;500GB HDD;Intel HD Graphics 520;Windows;1.76; $31168.8. ;1366;768;2.0;Intel;Intel;0;512;0;1;0;Core i3 6006U;0;0;1366 x 768;112;1366 x 768;HD Ready;16:09;Lower
828;Acer;Netbook;11.6;IPS Panel 1366x768;Intel Celeron Dual Core N3060 1.6GHz;4;32GB Flash Storage;Intel HD Graphics 400;Chrome OS;1.35; $18914.4. ;1366;768;1.6;Intel;Intel;0;0;0;1;32;Celeron Dual Core N3060;1;0;1366 x 768;135;1366 x 768;HD Ready;16:09;Lower
829;Acer;Notebook;14.0;IPS Panel Full HD 1920x1080;Intel Core i3 7100U 2.4GHz;8;128GB SSD;Intel HD Graphics 620;Windows;1.50; $32980.32. ;1920;1080;2.4;Intel;Intel;128;0;1;1;0;Core i3 7100U;1;0;1920 x 1080;157;1920 x 1080;Full HD (1080p);16:09;Mid
830;Razer;Gaming;17.3;4K Ultra HD / Touchscreen 3840x2160;Intel Core i7 7820HK 2.9GHz;32;512GB SSD;Nvidia GeForce GTX 1080;Windows;3.49; $292986.72. ;3840;2160;2.9;Intel;Nvidia;512;0;1;1;0;Core i7 7820HK;0;1;3840 x 2160;255;3840 x 2160;4K UHD (Ultra High Definition);16:09;Very High
831;Lenovo;Ultrabook;14.0;IPS Panel Quad HD+ 2560x1440;Intel Core i7 6600U 2.6GHz;16;512GB SSD;Intel HD Graphics 520;Windows;1.10; $111834.72. ;2560;1440;2.6;Intel;Intel;512;0;1;1;0;Core i7 6600U;1;0;2560 x 1440;210;2560 x 1440;WQHD (Wide Quad HD);16:09;High
832;Asus;Notebook;15.6;Full HD 1920x1080;Intel Core i5 7200U 2.5GHz;4;1TB HDD;Nvidia GeForce 920;Linux;2.10; $27652.32. ;1920;1080;2.5;Intel;Nvidia;0;1024;0;1;0;Core i5 7200U;0;0;1920 x 1080;141;1920 x 1080;Full HD (1080p);16:09;Mid
833;Lenovo;Notebook;14.0;Full HD 1920x1080;Intel Core i5 6200U 2.3GHz;8;256GB SSD;Intel HD Graphics 520;Windows;1.70; $63190.08. ;1920;1080;2.3;Intel;Intel;256;0;1;1;0;Core i5 6200U;0;0;1920 x 1080;157;1920 x 1080;Full HD (1080p);16:09;Mid
834;Lenovo;Notebook;14.0;IPS Panel Full HD 1920x1080;Intel Core i5 7300U 2.6GHz;8;256GB SSD;Intel HD Graphics 620;Windows;1.32; $87912.. ;1920;1080;2.6;Intel;Intel;256;0;1;1;0;Core i5 7300U;1;0;1920 x 1080;157;1920 x 1080;Full HD (1080p);16:09;Mid
835;Dell;Gaming;15.6;Full HD 1920x1080;Intel Core i7 7700HQ 2.8GHz;16;256GB SSD +  1TB HDD;Nvidia GeForce GTX 1070;Windows;3.21; $147832.29. ;1920;1080;2.8;Intel;Nvidia;256;1024;1;1;0;Core i7 7700HQ;0;0;1920 x 1080;141;1920 x 1080;Full HD (1080p);16:09;Mid
836;Asus;Gaming;17.3;Full HD 1920x1080;Intel Core i7 7700HQ 2.8GHz;16;256GB SSD +  1TB HDD;Nvidia GeForce GTX 1070;Windows;2.90; $128884.32. ;1920;1080;2.8;Intel;Nvidia;256;1024;1;1;0;Core i7 7700HQ;0;0;1920 x 1080;127;1920 x 1080;Full HD (1080p);16:09;Mid
837;Toshiba;Notebook;15.6;1366x768;Intel Core i3 7100U 2.4GHz;4;500GB HDD;Intel HD Graphics 620;Windows;2.00; $35644.32. ;1366;768;2.4;Intel;Intel;0;512;0;1;0;Core i3 7100U;0;0;1366 x 768;100;1366 x 768;HD Ready;16:09;Lower
838;Lenovo;Notebook;14.0;1366x768;Intel Celeron Quad Core N3160 1.6GHz;4;16GB Flash Storage;Intel HD Graphics 400;Chrome OS;1.50; $17316.. ;1366;768;1.6;Intel;Intel;0;0;0;1;16;Celeron Quad Core N3160;0;0;1366 x 768;112;1366 x 768;HD Ready;16:09;Lower
839;Asus;Notebook;15.6;Full HD 1920x1080;Intel Core i5 7200U 2.5GHz;8;128GB HDD;Intel HD Graphics 620;Windows;2.30; $31435.2. ;1920;1080;2.5;Intel;Intel;0;128;0;1;0;Core i5 7200U;0;0;1920 x 1080;141;1920 x 1080;Full HD (1080p);16:09;Mid
840;Asus;Gaming;17.3;Full HD 1920x1080;Intel Core i7 6700HQ 2.6GHz;16;512GB SSD +  1TB HDD;Nvidia GeForce GTX 1060;Windows;2.73; $95850.72. ;1920;1080;2.6;Intel;Nvidia;512;1024;1;1;0;Core i7 6700HQ;0;0;1920 x 1080;127;1920 x 1080;Full HD (1080p);16:09;Mid
841;Dell;Gaming;17.3;IPS Panel Full HD 1920x1080;Intel Core i7 7700HQ 2.8GHz;32;512GB SSD +  1TB HDD;Nvidia GeForce GTX 1070;Windows;4.42; $163723.58. ;1920;1080;2.8;Intel;Nvidia;512;1024;1;1;0;Core i7 7700HQ;1;0;1920 x 1080;127;1920 x 1080;Full HD (1080p);16:09;Mid
842;HP;Notebook;17.3;1600x900;Intel Core i5 7200U 2.5GHz;8;1TB HDD;Nvidia GeForce 930MX;Windows;2.63; $48484.8. ;1600;900;2.5;Intel;Nvidia;0;1024;0;1;0;Core i5 7200U;0;0;1600 x 900;106;1600 x 900;HD+;16:09;Lower-Mid
843;Dell;Notebook;15.6;1366x768;Intel Core i5 7200U 2.5GHz;8;128GB SSD;Intel HD Graphics 620;Windows;2.18; $38041.39. ;1366;768;2.5;Intel;Intel;128;0;1;1;0;Core i5 7200U;0;0;1366 x 768;100;1366 x 768;HD Ready;16:09;Lower
844;HP;Ultrabook;14.0;Full HD 1920x1080;Intel Core i7 6500U 2.5GHz;8;512GB SSD;Intel HD Graphics 520;Windows;1.54; $99633.6. ;1920;1080;2.5;Intel;Intel;512;0;1;1;0;Core i7 6500U;0;0;1920 x 1080;157;1920 x 1080;Full HD (1080p);16:09;Mid
845;Dell;Notebook;15.6;Full HD 1920x1080;Intel Core i7 7500U 2.7GHz;4;256GB SSD;AMD Radeon R5 M420;Windows;2.18; $39373.92. ;1920;1080;2.7;Intel;AMD;256;0;1;1;0;Core i7 7500U;0;0;1920 x 1080;141;1920 x 1080;Full HD (1080p);16:09;Mid
846;HP;2 in 1 Convertible;11.6;Touchscreen 1366x768;Intel Celeron Dual Core N3350 1.1GHz;4;32GB Flash Storage;Intel HD Graphics 500;Chrome OS;1.40; $32767.2. ;1366;768;1.1;Intel;Intel;0;0;0;1;32;Celeron Dual Core N3350;0;1;1366 x 768;135;1366 x 768;HD Ready;16:09;Lower
847;Asus;Ultrabook;13.3;IPS Panel Full HD 1920x1080;Intel Core i5 6200U 2.3GHz;8;512GB SSD;Nvidia GeForce 940M;Windows;1.45; $54665.28. ;1920;1080;2.3;Intel;Nvidia;512;0;1;1;0;Core i5 6200U;1;0;1920 x 1080;166;1920 x 1080;Full HD (1080p);16:09;Mid
848;HP;2 in 1 Convertible;13.3;Full HD / Touchscreen 1920x1080;Intel Core i5 7200U 2.5GHz;8;256GB SSD;Intel HD Graphics 620;Windows;1.28; $121318.56. ;1920;1080;2.5;Intel;Intel;256;0;1;1;0;Core i5 7200U;0;1;1920 x 1080;166;1920 x 1080;Full HD (1080p);16:09;Mid
849;HP;Ultrabook;14.0;Full HD 1920x1080;Intel Core i7 6500U 2.5GHz;8;512GB SSD;Intel HD Graphics 520;Windows;1.54; $78215.04. ;1920;1080;2.5;Intel;Intel;512;0;1;1;0;Core i7 6500U;0;0;1920 x 1080;157;1920 x 1080;Full HD (1080p);16:09;Mid
850;HP;Notebook;15.6;1366x768;Intel Celeron Dual Core N3060 1.6GHz;4;128GB SSD;Intel HD Graphics 400;No OS;1.86; $15930.72. ;1366;768;1.6;Intel;Intel;128;0;1;1;0;Celeron Dual Core N3060;0;0;1366 x 768;100;1366 x 768;HD Ready;16:09;Lower
851;Asus;Gaming;15.6;Full HD 1920x1080;Intel Core i7 7700HQ 2.8GHz;16;128GB SSD +  1TB HDD;Nvidia GeForce GTX 1060;Windows;2.10; $101178.72. ;1920;1080;2.8;Intel;Nvidia;128;1024;1;1;0;Core i7 7700HQ;0;0;1920 x 1080;141;1920 x 1080;Full HD (1080p);16:09;Mid
852;Dell;Notebook;17.3;Full HD 1920x1080;Intel Core i7 7500U 2.7GHz;8;1TB HDD;AMD Radeon R7 M445;Linux;2.83; $46087.2. ;1920;1080;2.7;Intel;AMD;0;1024;0;1;0;Core i7 7500U;0;0;1920 x 1080;127;1920 x 1080;Full HD (1080p);16:09;Mid
853;Lenovo;Ultrabook;14.0;IPS Panel Full HD 1920x1080;Intel Core i7 7700HQ 2.8GHz;8;256GB SSD;Nvidia GeForce GT 940MX;Windows;1.96; $101391.84. ;1920;1080;2.8;Intel;Nvidia;256;0;1;1;0;Core i7 7700HQ;1;0;1920 x 1080;157;1920 x 1080;Full HD (1080p);16:09;Mid
854;Asus;Notebook;15.6;IPS Panel Full HD 1920x1080;Intel Core i7 7500U 2.7GHz;8;256GB SSD;Nvidia GeForce GTX 930MX;Windows;2.30; $41931.36. ;1920;1080;2.7;Intel;Nvidia;256;0;1;1;0;Core i7 7500U;1;0;1920 x 1080;141;1920 x 1080;Full HD (1080p);16:09;Mid
855;Dell;Notebook;15.6;Full HD 1920x1080;Intel Core i5 7200U 2.5GHz;8;128GB SSD;Intel HD Graphics 620;Windows;1.90; $50349.6. ;1920;1080;2.5;Intel;Intel;128;0;1;1;0;Core i5 7200U;0;0;1920 x 1080;141;1920 x 1080;Full HD (1080p);16:09;Mid
856;Asus;Notebook;15.6;1366x768;Intel Pentium Quad Core N4200 1.1GHz;4;1TB HDD;Intel HD Graphics 505;Windows;2.00; $23922.72. ;1366;768;1.1;Intel;Intel;0;1024;0;1;0;Pentium Quad Core N4200;0;0;1366 x 768;100;1366 x 768;HD Ready;16:09;Lower
857;HP;2 in 1 Convertible;13.3;Full HD / Touchscreen 1920x1080;Intel Core i7 7600U 2.8GHz;8;256GB SSD;Intel HD Graphics 620;Windows;1.28; $136343.52. ;1920;1080;2.8;Intel;Intel;256;0;1;1;0;Core i7 7600U;0;1;1920 x 1080;166;1920 x 1080;Full HD (1080p);16:09;Mid
858;Dell;Notebook;13.3;Full HD / Touchscreen 1920x1080;Intel Core i5 6200U 2.3GHz;8;1TB HDD;Intel HD Graphics 520;Windows;1.62; $34578.72. ;1920;1080;2.3;Intel;Intel;0;1024;0;1;0;Core i5 6200U;0;1;1920 x 1080;166;1920 x 1080;Full HD (1080p);16:09;Mid
859;Lenovo;Notebook;15.6;Full HD 1920x1080;Intel Core i3 6006U 2.0GHz;4;1TB HDD;Intel HD Graphics 520;No OS;2.20; $24988.32. ;1920;1080;2.0;Intel;Intel;0;1024;0;1;0;Core i3 6006U;0;0;1920 x 1080;141;1920 x 1080;Full HD (1080p);16:09;Mid
860;Lenovo;Notebook;15.6;IPS Panel Full HD 1920x1080;Intel Core i5 7200U 2.5GHz;8;1TB HDD;Intel HD Graphics 620;Windows;2.30; $45323.16. ;1920;1080;2.5;Intel;Intel;0;1024;0;1;0;Core i5 7200U;1;0;1920 x 1080;141;1920 x 1080;Full HD (1080p);16:09;Mid
861;HP;Notebook;15.6;Full HD 1920x1080;Intel Core i5 7300U 2.6GHz;8;256GB SSD;AMD Radeon R7 M465;Windows;1.84; $71874.72. ;1920;1080;2.6;Intel;AMD;256;0;1;1;0;Core i5 7300U;0;0;1920 x 1080;141;1920 x 1080;Full HD (1080p);16:09;Mid
862;Toshiba;Notebook;13.3;Full HD 1920x1080;Intel Core i5 7200U 2.5GHz;4;128GB SSD;Intel HD Graphics 620;Windows;1.05; $68464.8. ;1920;1080;2.5;Intel;Intel;128;0;1;1;0;Core i5 7200U;0;0;1920 x 1080;166;1920 x 1080;Full HD (1080p);16:09;Mid
863;Lenovo;Gaming;15.6;IPS Panel Full HD 1920x1080;Intel Core i5 7300HQ 2.5GHz;8;1TB HDD;Nvidia GeForce GTX 1050;No OS;2.50; $54185.76. ;1920;1080;2.5;Intel;Nvidia;0;1024;0;1;0;Core i5 7300HQ;1;0;1920 x 1080;141;1920 x 1080;Full HD (1080p);16:09;Mid
864;Dell;Ultrabook;13.3;Quad HD+ / Touchscreen 3200x1800;Intel Core i7 7660U 2.5GHz;16;512GB SSD;Intel Iris Plus Graphics 640;Windows;1.29; $119347.2. ;3200;1800;2.5;Intel;Intel;512;0;1;1;0;Core i7 7660U;0;1;3200 x 1800;276;3200 x 1800;QHD+ (Quad HD Plus);16:09;High
865;HP;Notebook;15.6;Full HD 1920x1080;Intel Core i5 6200U 2.3GHz;4;500GB HDD;Intel HD Graphics 520;Windows;2.07; $48484.8. ;1920;1080;2.3;Intel;Intel;0;512;0;1;0;Core i5 6200U;0;0;1920 x 1080;141;1920 x 1080;Full HD (1080p);16:09;Mid
866;Toshiba;Ultrabook;13.3;1366x768;Intel Core i5 6200U 2.3GHz;8;256GB SSD;Intel HD Graphics 520;Windows;1.20; $58341.6. ;1366;768;2.3;Intel;Intel;256;0;1;1;0;Core i5 6200U;0;0;1366 x 768;118;1366 x 768;HD Ready;16:09;Lower
867;Lenovo;2 in 1 Convertible;13.3;IPS Panel Full HD / Touchscreen 1920x1080;Intel Core i7 7500U 2.7GHz;8;256GB SSD;Intel HD Graphics 620;Windows;1.37; $103896.. ;1920;1080;2.7;Intel;Intel;256;0;1;1;0;Core i7 7500U;1;1;1920 x 1080;166;1920 x 1080;Full HD (1080p);16:09;Mid
868;Acer;Notebook;14.0;IPS Panel Full HD 1920x1080;Intel Core i5 7200U 2.5GHz;8;256GB SSD;Intel HD Graphics 620;Windows;1.56; $48058.56. ;1920;1080;2.5;Intel;Intel;256;0;1;1;0;Core i5 7200U;1;0;1920 x 1080;157;1920 x 1080;Full HD (1080p);16:09;Mid
869;Dell;Workstation;15.6;Full HD 1920x1080;Intel Core i7 7700HQ 2.8GHz;8;1TB HDD;Nvidia Quadro M620;Windows;2.23; $94731.84. ;1920;1080;2.8;Intel;Nvidia;0;1024;0;1;0;Core i7 7700HQ;0;0;1920 x 1080;141;1920 x 1080;Full HD (1080p);16:09;Mid
